WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
10,Doha,Qatar Open,2/15/23,WTA500,Outdoor,Hard,2nd Round,3,Garcia C.,Muchova K.,5,123,4795,546,6,7,7,5,6,4,2,1,Completed,1.5,2.63,1.51,2.72,1.53,2.78,1.49,2.59
10,Doha,Qatar Open,2/16/23,WTA500,Outdoor,Hard,Quarterfinals,3,Kudermetova V.,Gauff C.,11,6,2740,3992,6,2,3,6,6,1,2,1,Completed,2.5,1.53,2.56,1.58,2.62,1.59,2.46,1.53
10,Doha,Qatar Open,2/16/23,WTA500,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Bencic B.,1,9,10485,3275,,,,,,,,,Walkover,1.29,3.75,1.31,3.78,1.33,3.78,1.3,3.47
10,Doha,Qatar Open,2/16/23,WTA500,Outdoor,Hard,Quarterfinals,3,Pegula J.,Haddad Maia B.,4,12,5000,2285,6,3,6,2,,,2,0,Completed,1.44,2.75,1.44,3.02,1.47,3.32,1.43,2.78
10,Doha,Qatar Open,2/16/23,WTA500,Outdoor,Hard,Quarterfinals,3,Sakkari M.,Garcia C.,7,5,3616,4795,6,2,6,7,7,6,2,1,Completed,1.91,1.91,1.92,1.99,1.97,2.08,1.84,1.95
10,Doha,Qatar Open,2/17/23,WTA500,Outdoor,Hard,Semifinals,3,Pegula J.,Sakkari M.,4,7,5000,3616,6,2,4,6,6,1,2,1,Completed,1.62,2.3,1.65,2.38,1.67,2.55,1.6,2.32
10,Doha,Qatar Open,2/17/23,WTA500,Outdoor,Hard,Semifinals,3,Swiatek I.,Kudermetova V.,1,11,10485,2740,6,0,6,1,,,2,0,Completed,1.2,4.5,1.21,5.13,1.21,5.24,1.19,4.7
10,Doha,Qatar Open,2/18/23,WTA500,Outdoor,Hard,The Final,3,Swiatek I.,Pegula J.,1,4,10485,5000,6,3,6,0,,,2,0,Completed,1.22,4.33,1.25,4.44,1.25,5,1.22,4.22
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Krejcikova B.,Begu I.,30,39,1410,1288,6,4,6,2,,,2,0,Completed,1.25,4,1.3,3.84,1.3,4.05,1.27,3.72
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Cornet A.,122,60,552,927,6,2,6,3,,,2,0,Completed,1.53,2.5,1.66,2.34,1.67,2.5,1.6,2.31
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Keys M.,Paolini J.,23,64,1668,897,6,1,6,1,,,2,0,Completed,1.36,3.2,1.4,3.16,1.41,3.32,1.37,3.05
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Kvitova P.,Trevisan M.,15,25,2182,1558,6,2,6,1,,,2,0,Completed,1.08,8,1.1,8.19,1.12,9.4,1.09,7.25
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Zheng Q.,Zhang S.,24,22,1599,1710,6,3,6,1,,,2,0,Completed,1.29,3.75,1.31,3.79,1.33,4.12,1.29,3.57
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Bouzkova M.,Kenin S.,26,176,1538,377,6,1,6,1,,,2,0,Completed,2,1.8,1.89,2,2,2.05,1.84,1.94
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Samsonova L.,Badosa P.,13,19,2197,1862,6,7,7,6,6,4,2,1,Completed,1.62,2.3,1.6,2.48,1.63,2.5,1.57,2.37
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Tomova V.,Kanepi K.,99,48,665,1052,6,3,6,1,,,2,0,Completed,2.5,1.53,2.53,1.58,2.63,1.59,2.48,1.53
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Anisimova A.,Zvonareva V.,35,436,1304,108,6,3,6,2,,,2,0,Completed,1.13,6,1.18,5.46,1.2,6,1.17,4.98
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Fruhvirtova L.,Collins D.,52,40,1007,1273,6,3,6,4,,,2,0,Completed,2.75,1.44,2.74,1.51,2.8,1.51,2.66,1.46
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Fernandez L.A.,Grabher J.,37,94,1300,689,6,4,6,2,,,2,0,Completed,1.08,8,1.09,9.06,1.12,12.11,1.07,8
11,Dubai,Dubai Duty Free Tennis Championships,2/19/23,WTA1000,Outdoor,Hard,1st Round,3,Kostyuk M.,Oz I.,55,195,990,338,4,6,6,4,6,2,2,1,Completed,1.04,13,1.05,15.27,1.05,15.27,1.03,11.83
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Cirstea S.,Haddad Maia B.,70,12,852,2285,4,6,7,6,7,5,2,1,Completed,4.33,1.22,4.02,1.28,4.33,1.29,3.9,1.25
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Bogdan A.,Siegemund L.,75,130,823,526,7,5,6,3,,,2,0,Completed,1.53,2.5,1.59,2.5,1.65,2.51,1.58,2.36
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Kalinina A.,Kudermetova V.,33,11,1347,2620,6,3,5,7,7,5,2,1,Completed,3.5,1.3,3.68,1.32,3.85,1.36,3.41,1.31
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Muchova K.,Pera B.,112,44,601,1200,6,1,6,4,,,2,0,Completed,1.33,3.4,1.33,3.56,1.41,3.76,1.33,3.28
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Davis L.,Teichmann J.,49,32,1025,1366,6,4,4,6,6,3,2,1,Completed,2.2,1.67,2.09,1.8,2.2,1.8,2.07,1.74
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Sasnovich A.,Masarova R.,43,93,1204,694,2,6,6,4,6,4,2,1,Completed,2.1,1.73,2.17,1.76,2.19,1.76,2.1,1.73
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Pliskova Ka.,Vondrousova M.,18,103,1910,631,6,3,6,4,,,2,0,Completed,2,1.8,2.07,1.83,2.1,1.92,1.97,1.81
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Pavlyuchenkova A.,14,732,2192,34,6,3,7,5,,,2,0,Completed,1.13,6,1.14,6.52,1.18,6.52,1.13,5.71
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Putintseva Y.,Martic P.,46,28,1176,1450,6,4,0,6,6,2,2,1,Completed,1.91,1.91,1.9,1.99,1.91,2.06,1.83,1.96
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Ostapenko J.,Zavatska K.,20,280,1795,223,6,1,6,4,,,2,0,Completed,1.2,4.5,1.2,5.2,1.22,5.2,1.19,4.65
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Rogers S.,Liu C.,45,57,1186,972,6,4,6,4,,,2,0,Completed,1.4,3,1.33,3.52,1.45,3.52,1.36,3.1
11,Dubai,Dubai Duty Free Tennis Championships,2/20/23,WTA1000,Outdoor,Hard,1st Round,3,Rybakina E.,Andreescu B.,10,36,2860,1302,6,3,6,4,,,2,0,Completed,1.25,4,1.31,3.76,1.31,4.6,1.26,3.76
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Krejcikova B.,Kasatkina D.,30,8,1410,3425,6,4,4,6,7,5,2,1,Completed,1.53,2.5,1.58,2.52,1.59,2.55,1.54,2.44
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Kalinina A.,Yastremska D.,33,122,1347,552,5,7,6,2,6,3,2,1,Completed,1.57,2.38,1.71,2.26,1.71,2.4,1.64,2.23
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Sakkari M.,18,7,1910,3800,6,1,6,2,,,2,0,Completed,2.2,1.67,2.28,1.69,2.32,1.69,2.23,1.64
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Garcia C.,23,5,1668,4835,7,5,6,4,,,2,0,Completed,2.1,1.73,2.08,1.82,2.2,1.84,2.06,1.75
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Azarenka V.,Anisimova A.,14,35,2192,1304,4,6,6,4,7,6,2,1,Completed,1.53,2.5,1.51,2.73,1.57,2.73,1.5,2.57
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Cirstea S.,112,70,601,852,6,4,7,6,,,2,0,Completed,1.36,3.2,1.37,3.36,1.4,3.38,1.34,3.19
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Samsonova L.,Zheng Q.,13,24,2197,1599,,,,,,,,,Walkover,1.91,1.91,2.02,1.87,2.02,1.91,1.92,1.87
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Tomova V.,3,99,5250,665,6,2,5,7,6,1,2,1,Completed,1.07,9,1.09,9.38,1.09,10.09,1.07,8.17
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Kvitova P.,Putintseva Y.,15,46,2182,1176,6,4,6,4,,,2,0,Completed,1.36,3.2,1.4,3.17,1.4,3.25,1.37,3.06
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Bogdan A.,Rogers S.,75,45,823,1186,7,6,6,3,,,2,0,Completed,2.75,1.44,2.78,1.49,2.85,1.49,2.75,1.44
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Davis L.,2,49,6100,1025,6,0,6,1,,,2,0,Completed,1.14,5.5,1.16,5.9,1.19,6,1.14,5.47
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Kostyuk M.,9,55,3315,990,6,7,7,6,6,4,2,1,Completed,1.2,4.5,1.25,4.39,1.25,4.5,1.22,4.21
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Ostapenko J.,Fruhvirtova L.,20,52,1795,1007,6,2,6,0,,,2,0,Completed,1.5,2.63,1.55,2.61,1.55,2.63,1.51,2.52
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Fernandez L.A.,1,37,10900,1300,6,1,6,1,,,2,0,Completed,1.08,8,1.1,8.73,1.11,9.33,1.08,7.48
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Bouzkova M.,10,26,2860,1538,7,5,6,2,,,2,0,Completed,1.29,3.75,1.31,3.88,1.32,3.95,1.28,3.59
11,Dubai,Dubai Duty Free Tennis Championships,2/21/23,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Sasnovich A.,6,43,4091,1204,6,0,6,4,,,2,0,Completed,1.2,4.5,1.21,4.96,1.21,5,1.19,4.57
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Bogdan A.,3,75,5250,823,6,4,6,3,,,2,0,Completed,1.14,5.5,1.17,5.9,1.21,6,1.15,5.37
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Kalinina A.,18,33,1910,1347,7,5,6,7,6,2,2,1,Completed,1.36,3.2,1.4,3.23,1.4,3.46,1.34,3.18
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Keys M.,Azarenka V.,23,14,1668,2192,6,2,6,1,,,2,0,Completed,2,1.8,2.07,1.85,2.19,1.88,2.02,1.79
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Muchova K.,Bencic B.,112,9,601,3315,6,1,6,4,,,2,0,Completed,2.5,1.53,2.8,1.5,2.8,1.59,2.5,1.52
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Samsonova L.,1,13,10900,2197,6,1,6,0,,,2,0,Completed,1.13,6,1.14,6.85,1.15,6.85,1.13,5.93
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Rybakina E.,6,10,4091,2860,,,,,,,,,Walkover,2.1,1.73,2.25,1.72,2.31,1.8,2.14,1.7
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Ostapenko J.,2,20,6100,1795,2,6,6,1,6,1,2,1,Completed,1.33,3.4,1.34,3.58,1.37,3.58,1.33,3.26
11,Dubai,Dubai Duty Free Tennis Championships,2/22/23,WTA1000,Outdoor,Hard,3rd Round,3,Krejcikova B.,Kvitova P.,30,15,1410,2182,6,3,6,2,,,2,0,Completed,2.1,1.73,2.15,1.79,2.15,1.83,2.04,1.76
11,Dubai,Dubai Duty Free Tennis Championships,2/23/23,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Pliskova Ka.,1,18,10900,1910,,,,,,,,,Walkover,1.07,9,1.11,7.77,1.14,9,1.1,6.9
11,Dubai,Dubai Duty Free Tennis Championships,2/23/23,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Keys M.,6,23,4091,1668,6,2,7,5,,,2,0,Completed,1.67,2.2,1.73,2.24,1.78,2.3,1.67,2.19
11,Dubai,Dubai Duty Free Tennis Championships,2/23/23,WTA1000,Outdoor,Hard,Quarterfinals,3,Krejcikova B.,Sabalenka A.,30,2,1410,6100,0,6,7,6,6,1,2,1,Completed,3.5,1.3,3.74,1.32,3.96,1.32,3.5,1.3
11,Dubai,Dubai Duty Free Tennis Championships,2/23/23,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Muchova K.,3,112,5250,601,,,,,,,,,Walkover,1.5,2.63,1.49,2.82,1.54,2.82,1.49,2.6
11,Dubai,Dubai Duty Free Tennis Championships,2/24/23,WTA1000,Outdoor,Hard,Semifinals,3,Swiatek I.,Gauff C.,1,6,10900,4091,6,4,6,2,,,2,0,Completed,1.1,7,1.11,8.19,1.13,8.19,1.1,6.73
11,Dubai,Dubai Duty Free Tennis Championships,2/24/23,WTA1000,Outdoor,Hard,Semifinals,3,Krejcikova B.,Pegula J.,30,3,1410,5250,6,1,5,7,6,0,2,1,Completed,2.5,1.53,2.41,1.63,2.6,1.63,2.41,1.56
11,Dubai,Dubai Duty Free Tennis Championships,2/25/23,WTA1000,Outdoor,Hard,The Final,3,Krejcikova B.,Swiatek I.,30,1,1410,10900,6,4,6,2,,,2,0,Completed,7,1.1,6.79,1.14,7.1,1.16,6.26,1.12
12,Merida,Merida Open,2/20/23,WTA250,Outdoor,Hard,1st Round,3,Bonaventure Y.,Waltert S.,95,124,684,547,4,6,7,5,6,1,2,1,Completed,1.8,2,1.84,2.06,1.84,2.1,1.77,2.02
12,Merida,Merida Open,2/20/23,WTA250,Outdoor,Hard,1st Round,3,Mcnally C.,Zhu L.,92,42,694,1220,7,6,6,7,6,1,2,1,Completed,2.63,1.5,2.61,1.55,2.67,1.57,2.51,1.51
12,Merida,Merida Open,2/20/23,WTA250,Outdoor,Hard,1st Round,3,Parrizas Diaz N.,Konjuh A.,79,143,790,456,6,4,6,7,6,2,2,1,Completed,1.62,2.3,1.79,2.12,1.8,2.3,1.67,2.18
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Wang Xiy.,Riske-Amritraj A.,62,58,912,953,7,5,4,6,7,6,2,1,Completed,2.1,1.73,2.15,1.77,2.15,1.77,2.08,1.73
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Volynets K.,Bronzetti L.,96,65,679,896,4,6,6,2,6,1,2,1,Completed,2.1,1.73,2.11,1.8,2.25,1.8,2.09,1.72
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Giorgi C.,Sherif M.,68,53,865,1006,6,4,6,2,,,2,0,Completed,1.29,3.75,1.36,3.41,1.36,3.75,1.3,3.43
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Birrell K.,Bondar A.,133,76,494,816,7,6,6,1,,,2,0,Completed,1.53,2.5,1.58,2.53,1.62,2.52,1.54,2.42
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Cocciaretto E.,Golubic V.,54,85,1005,744,6,0,6,3,,,2,0,Completed,1.62,2.3,1.58,2.52,1.64,2.52,1.56,2.38
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Avanesyan E.,67,170,871,384,1,6,6,2,6,3,2,1,Completed,1.4,3,1.43,3.04,1.44,3.27,1.38,2.97
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Siniakova K.,Tsurenko L.,47,100,1055,653,7,5,,,,,1,0,Retired,1.91,1.91,2.05,1.85,2.05,1.91,1.97,1.81
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Udvardy P.,Niemeier J.,91,69,695,858,7,6,7,6,,,2,0,Completed,3.75,1.29,3.89,1.29,4.38,1.3,3.71,1.27
12,Merida,Merida Open,2/21/23,WTA250,Outdoor,Hard,1st Round,3,Stephens S.,Jeanjean L.,41,108,1244,610,6,1,6,3,,,2,0,Completed,1.29,3.75,1.38,3.28,1.38,3.75,1.33,3.25
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,1st Round,3,Gracheva V.,Maria T.,89,72,702,850,3,6,6,4,6,2,2,1,Completed,2.1,1.73,2.12,1.78,2.2,1.8,2.05,1.75
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,1st Round,3,Linette M.,Osorio M.,21,61,1770,913,6,7,7,5,6,2,2,1,Completed,1.53,2.5,1.61,2.46,1.61,2.52,1.55,2.42
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,1st Round,3,Peterson R.,Podoroska N.,140,109,463,607,6,3,7,5,,,2,0,Completed,1.67,2.2,1.76,2.16,1.76,2.2,1.68,2.17
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,1st Round,3,Parks A.,Contreras Gomez F.,51,169,1009,386,7,6,3,6,7,5,2,1,Completed,1.33,3.4,1.3,3.8,1.36,3.8,1.31,3.4
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,2nd Round,3,Birrell K.,Wang Xiy.,133,62,494,912,6,3,6,2,,,2,0,Completed,1.8,2,1.72,2.23,1.82,2.23,1.73,2.09
12,Merida,Merida Open,2/22/23,WTA250,Outdoor,Hard,2nd Round,3,Mcnally C.,Volynets K.,92,96,694,679,6,3,6,0,,,2,0,Completed,1.53,2.5,1.59,2.5,1.64,2.52,1.55,2.42
12,Merida,Merida Open,2/23/23,WTA250,Outdoor,Hard,2nd Round,3,Giorgi C.,Parrizas Diaz N.,68,79,865,790,7,6,6,2,,,2,0,Completed,1.5,2.63,1.53,2.65,1.53,2.7,1.49,2.58
12,Merida,Merida Open,2/23/23,WTA250,Outdoor,Hard,2nd Round,3,Cocciaretto E.,Wang Xin.,54,67,1005,871,6,4,6,2,,,2,0,Completed,1.5,2.63,1.52,2.69,1.55,2.88,1.49,2.59
12,Merida,Merida Open,2/23/23,WTA250,Outdoor,Hard,2nd Round,3,Peterson R.,Parks A.,140,51,463,1009,6,4,6,2,,,2,0,Completed,2,1.8,2,1.88,2.13,1.88,1.96,1.82
12,Merida,Merida Open,2/23/23,WTA250,Outdoor,Hard,2nd Round,3,Linette M.,Udvardy P.,21,91,1770,695,6,0,2,5,,,1,0,Retired,1.17,5,1.18,5.45,1.2,5.76,1.17,4.94
12,Merida,Merida Open,2/24/23,WTA250,Outdoor,Hard,2nd Round,3,Stephens S.,Gracheva V.,41,89,1244,702,5,7,6,2,7,6,2,1,Completed,1.44,2.75,1.51,2.73,1.53,2.9,1.46,2.66
12,Merida,Merida Open,2/24/23,WTA250,Outdoor,Hard,2nd Round,3,Siniakova K.,Bonaventure Y.,47,95,1055,684,6,0,7,5,,,2,0,Completed,1.36,3.2,1.39,3.23,1.44,3.23,1.37,3.03
12,Merida,Merida Open,2/24/23,WTA250,Outdoor,Hard,Quarterfinals,3,Mcnally C.,Birrell K.,92,133,694,494,6,4,6,3,,,2,0,Completed,1.8,2,1.76,2.19,1.82,2.2,1.75,2.07
12,Merida,Merida Open,2/24/23,WTA250,Outdoor,Hard,Quarterfinals,3,Peterson R.,Linette M.,140,21,463,1770,6,2,6,4,,,2,0,Completed,2.75,1.44,2.68,1.53,2.9,1.53,2.68,1.46
12,Merida,Merida Open,2/25/23,WTA250,Outdoor,Hard,Quarterfinals,3,Giorgi C.,Stephens S.,68,41,865,1244,6,0,6,0,,,2,0,Completed,1.62,2.3,1.67,2.36,1.68,2.42,1.61,2.3
12,Merida,Merida Open,2/25/23,WTA250,Outdoor,Hard,Quarterfinals,3,Siniakova K.,Cocciaretto E.,47,54,1055,1005,6,1,5,7,6,0,2,1,Completed,1.91,1.91,1.93,1.97,1.98,1.96,1.9,1.89
12,Merida,Merida Open,2/26/23,WTA250,Outdoor,Hard,Semifinals,3,Peterson R.,Mcnally C.,140,92,463,694,6,2,6,7,6,4,2,1,Completed,1.91,1.91,2.02,1.89,2.1,1.92,1.94,1.85
12,Merida,Merida Open,2/26/23,WTA250,Outdoor,Hard,Semifinals,3,Giorgi C.,Siniakova K.,68,47,865,1055,7,5,7,6,,,2,0,Completed,1.67,2.2,1.79,2.14,1.79,2.28,1.7,2.14
12,Merida,Merida Open,2/27/23,WTA250,Outdoor,Hard,The Final,3,Giorgi C.,Peterson R.,68,140,865,463,7,6,1,6,6,2,2,1,Completed,1.44,2.75,1.47,2.9,1.47,2.97,1.43,2.79